AB	Pop	Species	Replicate	k	auc_e
15.41469326	EVO	1292	2	0.008818679	21.295
6.850974782	EVO	1292	2	0.011175933	26.64
3.044877681	EVO	1292	2	0.006768921	45428
1.353278969	EVO	1292	2	0.022075266	49.445
0.60145732	EVO	1292	2	344788.4129	66.69
0.267314364	EVO	1292	2	0.116662867	82.82
2000	EVO	1972	2	0.002255667	19115
888.8888889	EVO	1972	2	0.654962167	1210.861
395.0617284	EVO	1972	2	0.688476936	1383.36
175.5829904	EVO	1972	2	0.653582855	1349.735
78.03688462	EVO	1972	2	0.818580417	1637.835
34.68305983	EVO	1972	2	0.806610746	1659.1
15.41469326	EVO	1972	2	0.781879597	1592.115
6.850974782	EVO	1972	2	0.766389421	1560.285
3.044877681	EVO	1972	2	0.651015447	1202.02
1.353278969	EVO	1972	2	0.835441839	1665.795
0.60145732	EVO	1972	2	0.759692752	1424.69
0.267314364	EVO	1972	2	0.453368992	961.7
